TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
5258,2018-04-01 12:43:28,4272,235,116.93,45808,0,0,0
5259,2018-04-01 12:43:38,2328,3274,117.94,45818,0,0,0
5260,2018-04-01 12:43:41,2557,8947,7.99,45821,0,0,0
5261,2018-04-01 12:43:46,4101,8330,11.07,45826,0,0,0
5262,2018-04-01 12:43:47,2635,2526,83.32,45827,0,0,0
5263,2018-04-01 12:43:49,4255,6854,102.71,45829,0,0,0
5264,2018-04-01 12:43:50,2185,1840,5.49,45830,0,0,0
5265,2018-04-01 12:43:52,4445,8181,13.79,45832,0,0,0
5266,2018-04-01 12:43:56,1336,1668,24.21,45836,0,0,0
5267,2018-04-01 12:43:57,4756,8670,8.82,45837,0,0,0
5268,2018-04-01 12:43:59,524,7641,32.56,45839,0,0,0
5269,2018-04-01 12:44:04,2266,8228,50.66,45844,0,0,0
5270,2018-04-01 12:44:06,1730,3102,36.37,45846,0,0,0
5271,2018-04-01 12:44:18,3539,593,18.79,45858,0,0,0
5272,2018-04-01 12:44:21,2694,1178,47.71,45861,0,0,0
5273,2018-04-01 12:44:28,1320,8624,96.76,45868,0,0,0
5274,2018-04-01 12:44:31,3428,2901,59.11,45871,0,0,0
5275,2018-04-01 12:44:45,1052,3226,142.45,45885,0,0,0
5276,2018-04-01 12:44:45,30,9604,42.79,45885,0,0,0
5277,2018-04-01 12:44:56,149,3068,23.74,45896,0,0,0
5278,2018-04-01 12:45:05,1712,7850,111.04,45905,0,0,0
5279,2018-04-01 12:45:11,3751,8334,55.9,45911,0,0,0
5281,2018-04-01 12:45:13,2416,9761,47.78,45913,0,0,0
5280,2018-04-01 12:45:13,1154,8645,188.24,45913,0,0,0
5282,2018-04-01 12:45:14,808,6028,4.19,45914,0,0,0
5283,2018-04-01 12:45:17,1772,6490,95.03,45917,0,0,0
5284,2018-04-01 12:45:17,1592,5289,41.1,45917,0,0,0
5285,2018-04-01 12:45:19,4914,2619,90.9,45919,0,0,0
5286,2018-04-01 12:45:25,2571,2080,100.85,45925,0,0,0
5287,2018-04-01 12:45:25,2351,8506,67.18,45925,0,0,0
5288,2018-04-01 12:45:40,3516,4742,83.46,45940,0,0,0
5289,2018-04-01 12:45:41,4427,3764,68.12,45941,0,0,0
5290,2018-04-01 12:45:52,637,4288,36.55,45952,0,0,0
5291,2018-04-01 12:45:54,1322,3671,40.97,45954,0,0,0
5292,2018-04-01 12:45:59,2214,6188,56.15,45959,0,0,0
5293,2018-04-01 12:46:07,3159,7899,23.91,45967,0,0,0
5294,2018-04-01 12:46:07,4511,2166,8.49,45967,0,0,0
5295,2018-04-01 12:46:08,2328,8550,63.73,45968,0,0,0
5296,2018-04-01 12:46:09,635,5290,29.81,45969,0,0,0
5297,2018-04-01 12:46:30,2044,6628,20.4,45990,0,0,0
5298,2018-04-01 12:46:31,1837,4701,58.67,45991,0,0,0
5299,2018-04-01 12:46:32,2564,2705,13.77,45992,0,0,0
5300,2018-04-01 12:46:41,197,2920,21.31,46001,0,0,0
5301,2018-04-01 12:46:43,4942,352,109.81,46003,0,0,0
5302,2018-04-01 12:47:05,4151,6311,26.43,46025,0,0,0
5303,2018-04-01 12:47:06,3902,6221,47.32,46026,0,0,0
5304,2018-04-01 12:47:06,2033,6510,4.78,46026,0,0,0
5305,2018-04-01 12:47:11,4288,2645,170.46,46031,0,0,0
5306,2018-04-01 12:47:16,3205,7257,52.42,46036,0,0,0
5307,2018-04-01 12:47:23,149,1351,46.85,46043,0,0,0
5308,2018-04-01 12:47:26,3968,8033,19.19,46046,0,0,0
5309,2018-04-01 12:47:27,2342,5225,49.34,46047,0,0,0
5310,2018-04-01 12:47:30,3942,7824,37.51,46050,0,0,0
5311,2018-04-01 12:47:32,1196,2460,8.79,46052,0,0,0
5312,2018-04-01 12:47:32,4305,4870,5.03,46052,0,0,0
5313,2018-04-01 12:47:45,2040,9720,29.45,46065,0,0,0
5314,2018-04-01 12:47:47,457,2976,15.92,46067,0,0,0
5315,2018-04-01 12:47:57,1506,2797,51.76,46077,0,0,0
5316,2018-04-01 12:48:03,450,9182,100.93,46083,0,0,0
5317,2018-04-01 12:48:13,2924,2421,55.83,46093,0,0,0
5318,2018-04-01 12:48:14,594,1846,40.08,46094,0,0,0
5319,2018-04-01 12:48:23,4380,8651,123.68,46103,0,0,0
5320,2018-04-01 12:48:33,585,879,90.45,46113,0,0,0
5321,2018-04-01 12:48:33,4343,8507,52.06,46113,0,0,0
5322,2018-04-01 12:48:34,776,9022,73.99,46114,0,0,0
5323,2018-04-01 12:49:00,4415,9867,13.04,46140,0,0,0
5324,2018-04-01 12:49:03,1296,9033,8.05,46143,0,0,0
5325,2018-04-01 12:49:12,4301,9347,89.14,46152,0,0,0
5326,2018-04-01 12:49:13,1626,2117,54.69,46153,0,0,0
5327,2018-04-01 12:49:21,4232,7633,47.37,46161,0,0,0
5328,2018-04-01 12:49:23,2096,46,35.98,46163,0,0,0
5329,2018-04-01 12:49:24,2602,2119,24.1,46164,0,0,0
5330,2018-04-01 12:49:44,3242,671,28.76,46184,0,0,0
5331,2018-04-01 12:49:48,3966,855,18.64,46188,0,0,0
5332,2018-04-01 12:49:48,4612,6453,114.9,46188,0,0,0
5333,2018-04-01 12:49:54,2263,4707,10.78,46194,0,0,0
5334,2018-04-01 12:49:55,4303,5748,108.16,46195,0,0,0
5335,2018-04-01 12:50:06,3123,1927,11.15,46206,0,0,0
5336,2018-04-01 12:50:19,3907,8906,56.36,46219,0,0,0
5337,2018-04-01 12:50:22,1706,5560,13.71,46222,0,0,0
5338,2018-04-01 12:50:24,2152,8185,60.43,46224,0,0,0
5339,2018-04-01 12:50:27,67,2103,112.24,46227,0,0,0
5340,2018-04-01 12:50:33,750,5167,92.03,46233,0,0,0
5341,2018-04-01 12:50:39,2892,1415,56.79,46239,0,0,0
5342,2018-04-01 12:50:39,1040,9706,40.92,46239,0,0,0
5343,2018-04-01 12:50:45,4046,8941,42.66,46245,0,0,0
5344,2018-04-01 12:50:46,4706,3223,58.61,46246,0,0,0
5345,2018-04-01 12:50:46,1887,4887,71.9,46246,0,0,0
5346,2018-04-01 12:50:51,1715,7789,37.24,46251,0,0,0
5347,2018-04-01 12:50:59,4032,1792,70.84,46259,0,0,0
5348,2018-04-01 12:51:00,1972,5625,36.89,46260,0,0,0
5349,2018-04-01 12:51:00,2670,7796,78.94,46260,0,0,0
5350,2018-04-01 12:51:00,1939,8846,21.15,46260,0,0,0
5351,2018-04-01 12:51:02,762,4513,42.75,46262,0,0,0
5352,2018-04-01 12:51:03,717,4055,61.78,46263,0,0,0
5354,2018-04-01 12:51:06,4819,7069,99.52,46266,0,0,0
5353,2018-04-01 12:51:06,1506,1300,76.24,46266,0,0,0
5355,2018-04-01 12:51:10,4446,5482,47.03,46270,0,0,0
5356,2018-04-01 12:51:14,516,384,68.25,46274,0,0,0
5357,2018-04-01 12:51:17,279,6391,109.15,46277,0,0,0
5358,2018-04-01 12:51:24,1616,4334,22.42,46284,0,0,0
5359,2018-04-01 12:51:25,3262,8247,95.86,46285,0,0,0
5360,2018-04-01 12:51:25,2423,8327,9.61,46285,0,0,0
5361,2018-04-01 12:51:27,3213,9887,34.97,46287,0,0,0
5362,2018-04-01 12:51:33,2666,8020,14.66,46293,0,0,0
5363,2018-04-01 12:51:38,1227,8243,125.48,46298,0,0,0
5364,2018-04-01 12:51:44,1663,1606,131.89,46304,0,0,0
5365,2018-04-01 12:51:47,2314,5177,31.47,46307,0,0,0
5366,2018-04-01 12:51:54,3003,9475,3.48,46314,0,0,0
5367,2018-04-01 12:51:58,1216,1586,93.41,46318,0,0,0
5368,2018-04-01 12:52:10,2607,9312,57.48,46330,0,0,0
5369,2018-04-01 12:52:20,1772,3681,3.83,46340,0,0,0
5370,2018-04-01 12:52:25,4486,6545,0.9,46345,0,0,0
5371,2018-04-01 12:52:36,4867,4715,53.11,46356,0,0,0
5372,2018-04-01 12:52:41,4876,1546,19.12,46361,0,0,0
5373,2018-04-01 12:52:55,1739,4448,53.82,46375,0,0,0
5374,2018-04-01 12:52:57,1205,9841,7.54,46377,0,0,0
5375,2018-04-01 12:53:04,277,1883,18.68,46384,0,0,0
5376,2018-04-01 12:53:06,2957,5405,129.92,46386,0,0,0
5377,2018-04-01 12:53:07,1361,1717,121.11,46387,0,0,0
5378,2018-04-01 12:53:11,4403,8722,24.5,46391,0,0,0
5379,2018-04-01 12:53:17,1373,889,193.38,46397,0,0,0
5380,2018-04-01 12:53:18,1575,6739,71.22,46398,0,0,0
5381,2018-04-01 12:53:19,2463,5467,49.01,46399,0,0,0
5382,2018-04-01 12:53:21,3334,8828,86.76,46401,0,0,0
5383,2018-04-01 12:53:23,4986,5332,10.1,46403,0,0,0
5384,2018-04-01 12:53:27,3493,7565,19.03,46407,0,0,0
5385,2018-04-01 12:53:29,3794,1322,146.15,46409,0,0,0
5386,2018-04-01 12:53:49,3625,3347,15.26,46429,0,0,0
5387,2018-04-01 12:54:02,2852,466,153.27,46442,0,0,0
5388,2018-04-01 12:54:12,2662,2233,29.6,46452,0,0,0
5389,2018-04-01 12:54:13,4852,2084,21.55,46453,0,0,0
5390,2018-04-01 12:54:16,2262,5377,83.15,46456,0,0,0
5391,2018-04-01 12:54:17,4580,526,5.64,46457,0,0,0
5392,2018-04-01 12:54:17,811,9614,26.84,46457,0,0,0
5393,2018-04-01 12:54:24,3281,7286,5.94,46464,0,0,0
5394,2018-04-01 12:54:24,1410,3408,94.16,46464,0,0,0
5395,2018-04-01 12:54:27,1551,1611,17.88,46467,0,0,0
5396,2018-04-01 12:54:44,2146,6910,75.07,46484,0,0,0
5397,2018-04-01 12:54:45,2850,7677,49.65,46485,0,0,0
5398,2018-04-01 12:54:49,671,2394,27.16,46489,0,0,0
5399,2018-04-01 12:54:58,2805,4782,114.86,46498,0,0,0
5400,2018-04-01 12:55:00,247,5006,9.65,46500,0,0,0
5401,2018-04-01 12:55:05,4509,7356,85.02,46505,0,0,0
5402,2018-04-01 12:55:22,2815,6418,52.77,46522,0,0,0
5403,2018-04-01 12:55:27,2566,1110,73.28,46527,0,0,0
5404,2018-04-01 12:55:27,924,5952,75.34,46527,0,0,0
5405,2018-04-01 12:55:28,1142,651,20.03,46528,0,0,0
5406,2018-04-01 12:55:36,2660,2048,151.24,46536,0,0,0
5407,2018-04-01 12:55:42,1559,7056,37.28,46542,0,0,0
5408,2018-04-01 12:55:57,1413,9103,19.67,46557,0,0,0
5410,2018-04-01 12:55:59,4858,367,7.16,46559,0,0,0
5409,2018-04-01 12:55:59,2824,9981,63.37,46559,0,0,0
5411,2018-04-01 12:56:17,1885,2154,42.43,46577,0,0,0
5412,2018-04-01 12:56:23,3506,8084,55.38,46583,0,0,0
5413,2018-04-01 12:56:25,4953,4566,106.82,46585,0,0,0
5414,2018-04-01 12:56:27,497,3982,29.6,46587,0,0,0
5415,2018-04-01 12:56:31,325,9177,61.95,46591,0,0,0
5416,2018-04-01 12:56:36,1759,9127,123.99,46596,0,0,0
5417,2018-04-01 12:56:39,2988,1164,22.65,46599,0,0,0
5418,2018-04-01 12:56:46,3254,6039,13.42,46606,0,0,0
5419,2018-04-01 12:56:56,4926,5809,128.83,46616,0,0,0
5420,2018-04-01 12:57:15,2765,2494,110.07,46635,0,0,0
5421,2018-04-01 12:57:22,461,1507,3.94,46642,0,0,0
5422,2018-04-01 12:57:25,3991,5258,4.59,46645,0,0,0
5423,2018-04-01 12:57:28,2464,9538,81.54,46648,0,0,0
5424,2018-04-01 12:57:30,321,4462,33.22,46650,0,0,0
5425,2018-04-01 12:57:38,1523,7916,110.81,46658,0,0,0
5426,2018-04-01 12:57:40,32,1226,85.36,46660,0,0,0
5427,2018-04-01 12:57:52,4149,4022,39.94,46672,0,0,0
5428,2018-04-01 12:57:53,2362,9470,10.79,46673,0,0,0
5429,2018-04-01 12:58:01,1551,3511,28.09,46681,0,0,0
5430,2018-04-01 12:58:02,864,6025,59.85,46682,0,0,0
5431,2018-04-01 12:58:02,2255,51,114.99,46682,0,0,0
5432,2018-04-01 12:58:14,4603,9703,39.58,46694,0,0,0
5433,2018-04-01 12:58:18,3342,8289,38.81,46698,0,0,0
5434,2018-04-01 12:58:22,1500,1351,99.41,46702,0,0,0
5435,2018-04-01 12:58:35,3588,3448,15.53,46715,0,0,0
5436,2018-04-01 12:58:46,2306,7527,105.22,46726,0,0,0
5437,2018-04-01 12:58:50,2549,1215,38.18,46730,0,0,0
5438,2018-04-01 12:58:55,4655,5018,71.87,46735,0,0,0
5439,2018-04-01 12:59:03,3795,6328,66.61,46743,0,0,0
5440,2018-04-01 12:59:06,3770,2767,84.27,46746,0,0,0
5441,2018-04-01 12:59:09,695,9348,49.88,46749,0,0,0
5442,2018-04-01 12:59:17,4661,2237,101.39,46757,0,0,0
5443,2018-04-01 12:59:24,319,2332,80.72,46764,0,0,0
5444,2018-04-01 12:59:32,2048,4882,101.93,46772,0,0,0
5445,2018-04-01 12:59:34,2701,407,32.65,46774,0,0,0
5446,2018-04-01 12:59:47,361,1470,134.68,46787,0,0,0
5447,2018-04-01 12:59:52,1381,991,12.77,46792,0,0,0
5448,2018-04-01 12:59:52,2514,9892,51.04,46792,0,0,0
5449,2018-04-01 12:59:53,2697,4625,70.32,46793,0,0,0
5450,2018-04-01 13:00:08,405,3429,45.11,46808,0,0,0
5451,2018-04-01 13:00:25,1570,9381,74.95,46825,0,0,0
5452,2018-04-01 13:00:30,3424,2482,40.94,46830,0,0,0
5453,2018-04-01 13:00:32,4807,9253,41.04,46832,0,0,0
5454,2018-04-01 13:00:34,1604,5286,159.29,46834,0,0,0
5455,2018-04-01 13:00:40,3100,2987,114.11,46840,0,0,0
5456,2018-04-01 13:00:41,3162,8554,4.31,46841,0,0,0
5457,2018-04-01 13:00:50,4056,8824,127.26,46850,0,0,0
5458,2018-04-01 13:00:56,369,9850,98.13,46856,0,0,0
5459,2018-04-01 13:01:00,3860,6630,91.65,46860,0,0,0
5460,2018-04-01 13:01:01,4003,3203,13.25,46861,0,0,0
5461,2018-04-01 13:01:03,4442,1880,32.99,46863,0,0,0
5462,2018-04-01 13:01:05,3612,2449,4.61,46865,0,0,0
5463,2018-04-01 13:01:23,4889,3881,5.0,46883,0,0,0
5464,2018-04-01 13:01:30,1343,5903,83.47,46890,0,0,0
5465,2018-04-01 13:01:32,4719,5449,63.86,46892,0,0,0
5466,2018-04-01 13:01:36,1515,9241,10.38,46896,0,0,0
5467,2018-04-01 13:01:38,2885,3537,73.92,46898,0,0,0
5468,2018-04-01 13:01:39,435,7803,39.73,46899,0,0,0
5469,2018-04-01 13:01:50,1249,8643,32.51,46910,0,0,0
5470,2018-04-01 13:01:51,3615,5427,12.92,46911,0,0,0
5471,2018-04-01 13:01:52,1246,2828,53.44,46912,0,0,0
5472,2018-04-01 13:02:06,3158,9681,10.27,46926,0,0,0
5473,2018-04-01 13:02:10,4998,8742,81.39,46930,0,0,0
5474,2018-04-01 13:02:15,1210,8167,23.89,46935,0,0,0
5475,2018-04-01 13:02:24,2604,56,79.95,46944,0,0,0
5476,2018-04-01 13:02:29,2422,6436,72.47,46949,0,0,0
5477,2018-04-01 13:02:37,1216,2863,42.72,46957,0,0,0
5478,2018-04-01 13:02:40,472,1405,47.39,46960,0,0,0
5479,2018-04-01 13:02:54,4554,6322,10.55,46974,0,0,0
5480,2018-04-01 13:02:55,3582,1117,72.19,46975,0,0,0
5481,2018-04-01 13:03:11,4014,9235,4.92,46991,0,0,0
5482,2018-04-01 13:03:12,4249,8696,51.33,46992,0,0,0
5483,2018-04-01 13:03:18,1391,7626,21.72,46998,0,0,0
5484,2018-04-01 13:03:22,4312,1484,64.77,47002,0,0,0
5485,2018-04-01 13:03:28,1635,994,117.05,47008,0,0,0
5486,2018-04-01 13:03:32,3201,9158,50.18,47012,0,0,0
5487,2018-04-01 13:03:33,2559,4372,86.76,47013,0,0,0
5488,2018-04-01 13:03:38,3979,1039,54.09,47018,0,0,0
5489,2018-04-01 13:03:39,1781,1264,116.55,47019,0,0,0
5490,2018-04-01 13:03:41,726,3438,80.11,47021,0,0,0
5491,2018-04-01 13:03:42,2373,802,44.91,47022,0,0,0
5492,2018-04-01 13:03:47,2286,7316,21.87,47027,0,0,0
5493,2018-04-01 13:03:50,314,119,48.97,47030,0,0,0
5494,2018-04-01 13:03:55,4141,8327,63.36,47035,0,0,0
5495,2018-04-01 13:04:01,1605,2441,108.09,47041,0,0,0
5496,2018-04-01 13:04:17,716,7049,23.98,47057,0,0,0
5497,2018-04-01 13:04:29,950,3786,27.62,47069,0,0,0
5498,2018-04-01 13:04:36,4168,8604,39.59,47076,0,0,0
5499,2018-04-01 13:04:40,3324,8393,39.06,47080,0,0,0
5500,2018-04-01 13:04:41,368,8370,38.05,47081,0,0,0
5501,2018-04-01 13:04:44,4972,7677,4.26,47084,0,0,0
5502,2018-04-01 13:04:56,3599,4287,49.69,47096,0,0,0
5503,2018-04-01 13:05:17,3275,9713,39.34,47117,0,0,0
5504,2018-04-01 13:05:18,4496,8691,74.15,47118,0,0,0
5505,2018-04-01 13:05:19,4286,3955,73.39,47119,0,0,0
5506,2018-04-01 13:05:55,4606,3421,79.46,47155,0,0,0
5507,2018-04-01 13:05:57,3495,7089,14.07,47157,0,0,0
5508,2018-04-01 13:06:03,4590,155,42.53,47163,0,0,0
5509,2018-04-01 13:06:58,2761,3018,32.03,47218,0,0,0
5510,2018-04-01 13:07:05,1560,9873,18.09,47225,0,0,0
5511,2018-04-01 13:07:08,4111,7029,32.5,47228,0,0,0
5512,2018-04-01 13:07:09,4229,4796,114.0,47229,0,0,0
5513,2018-04-01 13:07:15,1386,9026,35.99,47235,0,0,0
5514,2018-04-01 13:07:17,1937,1827,60.72,47237,0,0,0
5515,2018-04-01 13:07:20,3618,2084,91.03,47240,0,0,0
5516,2018-04-01 13:07:21,1101,6095,122.76,47241,0,0,0
5517,2018-04-01 13:07:26,4179,1316,102.27,47246,0,0,0
5518,2018-04-01 13:07:31,3690,9905,44.38,47251,0,0,0
5519,2018-04-01 13:07:32,686,5826,50.24,47252,0,0,0
5520,2018-04-01 13:07:47,2608,6841,73.29,47267,0,0,0
5521,2018-04-01 13:07:57,1854,9431,10.55,47277,0,0,0
5522,2018-04-01 13:07:58,1163,1966,7.14,47278,0,0,0
5523,2018-04-01 13:08:02,1138,4064,19.35,47282,0,0,0
5524,2018-04-01 13:08:10,627,4253,57.21,47290,0,0,0
5525,2018-04-01 13:08:12,154,8665,21.0,47292,0,0,0
5526,2018-04-01 13:08:14,2513,2902,8.05,47294,0,0,0
5527,2018-04-01 13:08:19,3474,4021,6.02,47299,0,0,0
5528,2018-04-01 13:08:19,3846,9104,20.83,47299,0,0,0
5529,2018-04-01 13:08:24,2994,9628,129.9,47304,0,0,0
5530,2018-04-01 13:08:25,844,7543,62.86,47305,0,0,0
5531,2018-04-01 13:08:26,759,9690,43.01,47306,0,0,0
5532,2018-04-01 13:08:31,1477,6982,31.63,47311,0,0,0
5533,2018-04-01 13:08:48,4592,8071,169.26,47328,0,0,0
5534,2018-04-01 13:09:03,2173,3523,5.39,47343,0,0,0
5535,2018-04-01 13:09:08,642,6975,37.11,47348,0,0,0
5536,2018-04-01 13:09:10,615,3698,9.82,47350,0,0,0
5537,2018-04-01 13:09:11,4369,8579,55.5,47351,0,0,0
5538,2018-04-01 13:09:27,1102,928,98.27,47367,0,0,0
5539,2018-04-01 13:09:33,2111,5804,13.03,47373,0,0,0
5540,2018-04-01 13:09:38,2997,482,44.53,47378,0,0,0
5541,2018-04-01 13:09:38,3896,3818,6.28,47378,0,0,0
5542,2018-04-01 13:09:44,1395,4616,9.67,47384,0,0,0
5543,2018-04-01 13:09:48,4630,7584,21.03,47388,0,0,0
5544,2018-04-01 13:09:52,3598,9084,11.19,47392,0,0,0
5545,2018-04-01 13:10:11,811,9565,55.13,47411,0,0,0
5546,2018-04-01 13:10:22,2629,6648,4.35,47422,0,0,0
5547,2018-04-01 13:10:31,2270,4711,69.81,47431,0,0,0
5548,2018-04-01 13:10:36,1999,1763,44.65,47436,0,0,0
5549,2018-04-01 13:10:37,4969,8866,52.37,47437,0,0,0
5550,2018-04-01 13:10:37,4678,7372,85.84,47437,0,0,0
5551,2018-04-01 13:10:45,325,8720,56.5,47445,0,0,0
5552,2018-04-01 13:10:50,1034,9199,100.11,47450,0,0,0
5553,2018-04-01 13:10:50,1822,6331,17.5,47450,0,0,0
5554,2018-04-01 13:10:50,3343,4542,35.38,47450,0,0,0
5555,2018-04-01 13:11:03,2604,3157,89.65,47463,0,0,0
5556,2018-04-01 13:11:03,2312,30,23.71,47463,0,0,0
5557,2018-04-01 13:11:07,1831,925,62.88,47467,0,0,0
5558,2018-04-01 13:11:20,818,4137,43.09,47480,0,0,0
5559,2018-04-01 13:11:39,4783,322,146.45,47499,0,0,0
5560,2018-04-01 13:11:46,2254,3726,42.53,47506,0,0,0
5561,2018-04-01 13:12:02,2388,1867,52.26,47522,0,0,0
5562,2018-04-01 13:12:03,3758,8634,112.25,47523,0,0,0
5563,2018-04-01 13:12:09,4965,516,189.8,47529,0,0,0
5564,2018-04-01 13:12:16,960,7406,101.29,47536,0,0,0
5565,2018-04-01 13:12:24,4784,5439,38.67,47544,0,0,0
5566,2018-04-01 13:12:24,1693,2609,8.36,47544,0,0,0
5568,2018-04-01 13:12:31,3612,1311,5.45,47551,0,0,0
5567,2018-04-01 13:12:31,3176,5283,56.44,47551,0,0,0
5569,2018-04-01 13:12:36,6,986,10.25,47556,0,0,0
5570,2018-04-01 13:12:44,1835,5447,25.24,47564,0,0,0
5571,2018-04-01 13:12:50,4443,6522,23.77,47570,0,0,0
5572,2018-04-01 13:12:52,4709,7,18.75,47572,0,0,0
5573,2018-04-01 13:12:54,4005,4463,56.28,47574,0,0,0
5574,2018-04-01 13:12:58,4306,6262,27.36,47578,0,0,0
5575,2018-04-01 13:13:09,1656,8040,20.93,47589,0,0,0
5576,2018-04-01 13:13:11,664,9101,89.7,47591,0,0,0
5577,2018-04-01 13:13:12,1165,3861,129.09,47592,0,0,0
5578,2018-04-01 13:13:16,466,1157,54.81,47596,0,0,0
5579,2018-04-01 13:13:17,2726,5595,1.58,47597,0,0,0
5580,2018-04-01 13:13:17,2555,8609,2.14,47597,0,0,0
5581,2018-04-01 13:13:22,4391,2590,70.4,47602,0,0,0
5582,2018-04-01 13:13:26,530,8467,14.23,47606,0,0,0
5583,2018-04-01 13:13:29,623,4552,94.15,47609,0,0,0
5584,2018-04-01 13:13:33,2862,4901,44.94,47613,0,0,0
5585,2018-04-01 13:13:37,3953,9309,1.35,47617,0,0,0
5586,2018-04-01 13:13:47,2757,6905,78.75,47627,0,0,0
5587,2018-04-01 13:14:08,1682,5412,71.4,47648,0,0,0
5588,2018-04-01 13:14:12,4227,7187,149.55,47652,0,0,0
5589,2018-04-01 13:14:17,3182,8598,24.19,47657,0,0,0
5590,2018-04-01 13:14:24,4271,1082,76.68,47664,0,0,0
5591,2018-04-01 13:14:28,3944,853,50.84,47668,0,0,0
5592,2018-04-01 13:14:30,487,5597,74.42,47670,0,0,0
5593,2018-04-01 13:14:31,3549,4499,8.38,47671,0,0,0
5594,2018-04-01 13:14:42,371,2301,74.4,47682,0,0,0
5596,2018-04-01 13:14:43,4961,1344,152.19,47683,0,0,0
5595,2018-04-01 13:14:43,119,3680,97.64,47683,0,0,0
5597,2018-04-01 13:14:45,2509,681,93.95,47685,0,0,0
5598,2018-04-01 13:14:47,4245,7799,25.06,47687,0,0,0
5599,2018-04-01 13:14:47,4727,5012,47.24,47687,0,0,0
5600,2018-04-01 13:14:53,4615,6551,28.14,47693,0,0,0
5601,2018-04-01 13:15:04,2444,9841,25.92,47704,0,0,0
5602,2018-04-01 13:15:08,472,3742,75.99,47708,0,0,0
5603,2018-04-01 13:15:12,3672,2534,61.32,47712,0,0,0
5605,2018-04-01 13:15:13,3158,5395,20.07,47713,0,0,0
5604,2018-04-01 13:15:13,1097,624,85.52,47713,0,0,0
5606,2018-04-01 13:15:23,841,7706,56.27,47723,0,0,0
5607,2018-04-01 13:15:26,2027,5484,129.66,47726,0,0,0
5608,2018-04-01 13:15:30,3955,3512,31.77,47730,0,0,0
5609,2018-04-01 13:15:38,1169,269,63.52,47738,0,0,0
5610,2018-04-01 13:15:45,3053,401,12.65,47745,0,0,0
5611,2018-04-01 13:15:51,2175,5722,49.24,47751,0,0,0
5612,2018-04-01 13:16:00,4634,8263,39.31,47760,0,0,0
5613,2018-04-01 13:16:04,3401,5597,28.76,47764,0,0,0
5614,2018-04-01 13:16:10,306,7236,55.44,47770,0,0,0
5615,2018-04-01 13:16:14,3522,3722,51.6,47774,0,0,0
5616,2018-04-01 13:16:14,2056,7972,113.33,47774,0,0,0
5617,2018-04-01 13:16:24,2845,2817,65.55,47784,0,0,0
5618,2018-04-01 13:16:25,3251,6824,15.67,47785,0,0,0
5619,2018-04-01 13:16:26,755,5485,53.43,47786,0,0,0
5620,2018-04-01 13:16:29,1288,444,16.77,47789,0,0,0
5621,2018-04-01 13:16:34,3158,1664,103.37,47794,0,0,0
5622,2018-04-01 13:16:37,1601,6025,67.25,47797,0,0,0
5623,2018-04-01 13:16:38,2034,1415,55.39,47798,0,0,0
5624,2018-04-01 13:16:39,3039,2599,78.76,47799,0,0,0
5625,2018-04-01 13:16:42,4677,8629,33.86,47802,0,0,0
5626,2018-04-01 13:16:45,154,8063,48.91,47805,0,0,0
5627,2018-04-01 13:16:50,1123,4578,34.83,47810,0,0,0
5628,2018-04-01 13:16:51,1303,6096,102.71,47811,0,0,0
5629,2018-04-01 13:16:51,2916,2544,41.25,47811,0,0,0
5630,2018-04-01 13:16:51,4825,7877,168.2,47811,0,0,0
5631,2018-04-01 13:16:58,2121,3540,109.01,47818,0,0,0
5633,2018-04-01 13:17:03,1813,6332,45.96,47823,0,0,0
5632,2018-04-01 13:17:03,580,8960,185.41,47823,0,0,0
5634,2018-04-01 13:17:08,2901,1224,45.82,47828,0,0,0
5635,2018-04-01 13:17:14,1669,1507,76.23,47834,0,0,0
5636,2018-04-01 13:17:16,890,1018,112.27,47836,0,0,0
5637,2018-04-01 13:17:21,2355,74,8.81,47841,0,0,0
5638,2018-04-01 13:17:34,2684,8924,34.62,47854,0,0,0
5639,2018-04-01 13:17:35,4141,9937,123.95,47855,0,0,0
5640,2018-04-01 13:17:41,621,7433,83.93,47861,0,0,0
5641,2018-04-01 13:17:43,3399,9815,14.71,47863,0,0,0
5643,2018-04-01 13:17:45,261,4758,70.66,47865,0,0,0
5642,2018-04-01 13:17:45,4717,4590,5.69,47865,0,0,0
5644,2018-04-01 13:17:48,3532,7431,45.49,47868,0,0,0
5645,2018-04-01 13:17:55,1198,7438,20.46,47875,0,0,0
5646,2018-04-01 13:17:56,702,1811,12.97,47876,0,0,0
5647,2018-04-01 13:17:57,1056,3321,38.08,47877,0,0,0
5648,2018-04-01 13:17:59,2870,6638,15.83,47879,0,0,0
5649,2018-04-01 13:18:07,1324,9074,37.03,47887,0,0,0
5650,2018-04-01 13:18:14,840,5755,75.04,47894,0,0,0
5651,2018-04-01 13:18:18,325,9737,65.2,47898,0,0,0
5652,2018-04-01 13:18:33,782,3377,9.76,47913,0,0,0
5653,2018-04-01 13:18:51,2790,220,91.92,47931,0,0,0
5654,2018-04-01 13:18:56,2767,4100,13.79,47936,0,0,0
5655,2018-04-01 13:18:57,3249,1789,47.42,47937,0,0,0
5656,2018-04-01 13:19:00,4527,3838,33.81,47940,0,0,0
5657,2018-04-01 13:19:00,2559,3578,65.78,47940,0,0,0
